Course Name,Module Name,Image Name,Date,Size,URL,Description,Image Title,Category,Keywords,Shutterstock Link,Shutterstock Preview Image Link
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_1903045777.jpg,9/24/2021 13:37:18,10297396,https://drive.google.com/file/d/1hWhxqQsOL6ntwL8Ce7BYvs7lLZ9RV8T0/view?usp=drivesdk,Portrait of attractive stewardess in uniform standing and smile in the economy class of airplane. Passengers sitting on the flight for travel. Transportation and service concept.,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_1588004527.jpg,9/24/2021 13:36:37,7617045,https://drive.google.com/file/d/1cCFatGCbE3tDBans46FtVPyn40K79D3L/view?usp=drivesdk,Flight attendant serving drink to businessman on airplane,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_1964888335.jpg,9/24/2021 13:37:42,7797874,https://drive.google.com/file/d/125q6jJVS0hP7PEvgXdSvfNWCpuiLkp3r/view?usp=drivesdk,"Ben Gurion Airport - February 23, 2018: Boeing 737-900ER of Ukraine International Airlines lands at Ben Gurion Airport after a two-hour flight from Kiev, the capital of Ukraine",,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_297295871.jpg,9/24/2021 13:37:58,6180281,https://drive.google.com/file/d/1ZOWT5ygGRyyf2RGdy-Wi9WnwkaOKYiMZ/view?usp=drivesdk,Digital tablet in airport with flight schedule and departure and gate information,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_444527212.jpg,9/24/2021 13:38:20,7686369,https://drive.google.com/file/d/146_ePHpOR4PoaGwsRGPYzCsNoSJYofvF/view?usp=drivesdk,hand with wristwatch with airport in the background as the concept of punctuality in the transport,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_1192684225.jpg,9/24/2021 13:36:04,31762707,https://drive.google.com/file/d/1EU0mhaZn4cWjGjsqxqpQNNB3rK1_YSA9/view?usp=drivesdk,"Portrait of smiling flight attendant serving coffee to young businessman in first class, copy space",,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_398598187.jpg,9/24/2021 13:38:03,3840295,https://drive.google.com/file/d/1cbZOd7IjeaZFad0SnI-fcUk0yDue0T-c/view?usp=drivesdk,"Dubai, UAE - NOVEMBER 08, 2015: Qatar Airways Airbus A350 cabin crew member, flight attendant. Qatar Airways stewardess. Qatar Airways economy class seats.",,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_96912926.jpg,9/24/2021 13:39:26,9816434,https://drive.google.com/file/d/11TdAOquBXDha7uDdO6wZ9Foqg0wwLhR7/view?usp=drivesdk,Airplane cabin crew standing at the airport with bags,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_149356178.jpg,9/24/2021 13:36:21,2915002,https://drive.google.com/file/d/1-MdGi3XEJQDZzsaY-jnPqILGCxks3dyT/view?usp=drivesdk,Trying to figure out the cost of healthcare benefits,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_244352392.jpg,9/24/2021 13:37:52,4398059,https://drive.google.com/file/d/1SGWSpiKJ7SxcjdrY3gP4H9NvrKgSZa9j/view?usp=drivesdk,"DUBAI - NOV 12: Airbus A380 crew member on November 12, 2014 in Dubai, UAE. Emirates handles major part of passenger traffic and aircraft movements at the airport.",,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_1873886434.jpg,9/24/2021 13:37:09,18832736,https://drive.google.com/file/d/14hwnwKFsyRFcQBIOZh7KE_ngjuQvCRxc/view?usp=drivesdk,Asian Air hostess staff airline demonstrate safety procedures to passengers prior to flight take off in cabin airplane.,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_1162396990.jpg,9/24/2021 13:35:44,10173004,https://drive.google.com/file/d/1I-zySNhnItmptYFFlh1IwqNW-p57bp8-/view?usp=drivesdk,stewardess woman in plane ,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_96816079.jpg,9/24/2021 13:39:18,12768516,https://drive.google.com/file/d/1i-7qsytyfhKl7OYXViOAYZqLm-rpb7Bf/view?usp=drivesdk,Friendly cabin crew in an airplane smiling,,,,,
Air Cabin Crew Diploma,Module 04 Things to Know about a Cabin Crew Life,shutterstock_728285827.jpg,9/24/2021 13:38:57,18387787,https://drive.google.com/file/d/17wrqVoQ1Alcz3TgXCbwh3RBj03ipyOk9/view?usp=drivesdk,stewardess woman at morning time on airport and background with plane ,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_232394044.jpg,9/24/2021 13:41:32,3092481,https://drive.google.com/file/d/1j-AQ4XfaUZpQEeiT79_2xpckDf54zkM3/view?usp=drivesdk,Airplane at the terminal gate ready for takeoff - Modern international airport during sunset - Concept of emotional travel around the world,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1087602446.jpg,9/24/2021 13:39:41,7828899,https://drive.google.com/file/d/1xxN5RHvD7QlXdzZE_t9REtNF1OryDU3T/view?usp=drivesdk,"Refueling airplane, aircraft maintenance fuel at the airport",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1500547778.jpg,9/24/2021 13:40:11,14241827,https://drive.google.com/file/d/1ppgx0SBdwqwiOg1H5f04ZVZux_yursex/view?usp=drivesdk,Closeup view of business jet airplane parked at outside and waiting vip persons. Luxury tourism and business travel transportation concept. 3d rendering,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_349900709.jpg,9/24/2021 13:41:36,2175293,https://drive.google.com/file/d/18BsBWneWsd9-itZjbzp-1nam099zI8YX/view?usp=drivesdk,"LONDON, UK - MAY 19, 2012: Fleet of Boeings 747 of British Airways standing on the apron of London Heathrow airport.",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1684279723.jpg,9/24/2021 13:40:53,4487513,https://drive.google.com/file/d/18VivT9c7mIXbYqrqs2BMPJh1bP8PfqnS/view?usp=drivesdk,"Hong Kong, March 12th 2020, due to  Coronavirus, Aircraft fleet parked at taxiway of Hong Kong International airport",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_124578904.jpg,9/24/2021 13:39:56,14101230,https://drive.google.com/file/d/1ZzZr3RZZv7sCJMO3JltK6Kn71tEDfL94/view?usp=drivesdk,"MOSCOW - SEPTEMBER 22: Airstrips of layout of Sheremetyevo Airport on September 22, 2011 in Moscow, Russia. Sheremetyevo International Airport is one of twenty largest airports in Europe.",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1928642837.jpg,9/24/2021 13:41:22,15895388,https://drive.google.com/file/d/1lBM0isCHY7cC9DEScsd9LFcNfaXQTLVf/view?usp=drivesdk,"Portland, OR, USA - Mar 3, 2021: The IATA Travel Pass introduction page is seen on the International Air Transport Association website on a phone. IATA plans to launch a travel pass app in March.",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1617892264.jpg,9/24/2021 13:40:31,11603434,https://drive.google.com/file/d/1EhdMTbPfRCGH4mcoKJhKw5HsKwKjMcvt/view?usp=drivesdk,"KONSKIE, POLAND - January 11, 2020: International Air Transport Association Iata logo displayed on mobile phone",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1201594543.jpg,9/24/2021 13:39:46,4081504,https://drive.google.com/file/d/1N9Wq6G3fG-nr-0INflOofZprNJ7Un7dL/view?usp=drivesdk,Portrait Of A Male Security Guard Talking On Walkie Talkie At An Airport,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1781126144.jpg,9/24/2021 13:41:11,5653589,https://drive.google.com/file/d/15Cs_SVQ5EjwSO3AFanqbMyxzcWbG9BQr/view?usp=drivesdk,Almaty / Kazakhstan - 09.05.2011 : Planes of the national carrier Air Astana stand next to the airport building waiting for the flight.,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1663263205.jpg,9/24/2021 13:40:40,10540305,https://drive.google.com/file/d/1I2Q6sc9ZgqyeD-w1sBXvISU6zt69tQj9/view?usp=drivesdk,"London, UK - November 10 2019: A British Airways A380 departs London Heathrow Airport.",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_393500134.jpg,9/24/2021 13:41:42,6106642,https://drive.google.com/file/d/1SS2UU7bUdXLj-k5NRUWBGJX3Z4jzodON/view?usp=drivesdk,"Airplane model surrounded by hands in gesture of protection. Concept of aircraft industry, airline safety, security and insurance.",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1760769629.jpg,9/24/2021 13:41:05,16659921,https://drive.google.com/file/d/1iwLQA8NInUo7bgyIs9YRnFAhUS5NhTUj/view?usp=drivesdk,Legislation office law for traveling concept on wooden judges gavel with digital tablet on airplane model plane,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1423095965.jpg,9/24/2021 13:40:00,2233397,https://drive.google.com/file/d/1uM-jnZwmh3Gwv9sfT6g4ot00rMs_mw10/view?usp=drivesdk,"MILAN, ITALY - JUNE 2019: Air Italy Boeing 737 Max 8 parked at Milan Malepensa airport. Operations using this aircraft type were suspended as a result of flight safety concerns.",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1577276665.jpg,9/24/2021 13:40:22,14018139,https://drive.google.com/file/d/1EANcR9PMa9Uut4soQGbmiVq-Uh0qlkbZ/view?usp=drivesdk,Passenger jet plane under maintenance in the hangar. Checking mechanical systems for flight operations. Close-up view the back of the aircraft with the door open,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_637037008.jpg,9/24/2021 13:41:50,9354661,https://drive.google.com/file/d/1eyX2wEQnbkVPB3mzp-Vw7cb5weWt5yL3/view?usp=drivesdk,turbines of an aircraft,,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_205934269.jpg,9/24/2021 13:41:27,4019984,https://drive.google.com/file/d/1nwnNPCCxpQj-1drVWL5nrNnjyB_PDBXq/view?usp=drivesdk,"FARNBOROUGH, UK - JULY 14: The newly developed Airbus A350 on landing approach over residential homes close to Farnborough Airport, UK on July 14, 2014",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1677807826.jpg,9/24/2021 13:40:47,8354568,https://drive.google.com/file/d/1W_0xE6HoJ-Y9Dxx2eBsm02hPUfO_Gb-f/view?usp=drivesdk,"Drone UAV with identification label issued by Czech civil aviation authority. Registered aircraft, aerial photography, ",,,,,
Air Cabin Crew Diploma,Module 03 Role of Regulatory Bodies and Trade Associations,shutterstock_1082676722.jpg,9/24/2021 13:39:34,8318441,https://drive.google.com/file/d/1euAlh7UyjnGRV-RkB_2pJMbE3vEvP42z/view?usp=drivesdk,Aviation Law concept. Blank commercial airplane and judge gavel on legal books background. 3d illustration,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_561824056.jpg,9/24/2021 13:31:11,10996692,https://drive.google.com/file/d/1P2KU0uD28VUN4x9lcI0SANsxQwwAzs8I/view?usp=drivesdk,Young woman arriving for a job interview. Business people talking in modern office. colloquy dream job close up.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_523934071.jpg,9/24/2021 13:30:54,6220729,https://drive.google.com/file/d/1g2KRVhEaf6g8kq7fU95YeE52QjABhaZm/view?usp=drivesdk,Job interview with corporate business manager in office - recruitment process,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1082359892.jpg,9/24/2021 13:26:23,13977824,https://drive.google.com/file/d/164DXsvBHH88UgGdBzK0Znc3sg0sEjPPM/view?usp=drivesdk,,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1261950043 (1).jpg,9/24/2021 13:27:27,10551212,https://drive.google.com/file/d/16mAkv2kYG6_keK_GW4vcPbMS6tJ4Rv6e/view?usp=drivesdk,Human resources manager conducting job interview with applicants in office,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1674360271.jpg,9/24/2021 13:28:31,6973121,https://drive.google.com/file/d/16ImxCOKqG5aqRtzaz-qQjw2TjkLsMYg_/view?usp=drivesdk,"Interview employee talking about resume and job description with the job seeker sitting in front, Job applications concepts.",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1925408624.jpg,9/24/2021 13:30:01,16886693,https://drive.google.com/file/d/1NKzW3zuup8pWPPXTFvJNC39GuUHIzgkg/view?usp=drivesdk,Examiner reading a resume during job interview at office Business and human resources concept.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_728660056.jpg,9/24/2021 13:32:04,5233702,https://drive.google.com/file/d/1q1pz1MyNKdDKwqXw8b-9DWTN__67ifAU/view?usp=drivesdk,"Interviewer or Board reading a resume during a job interview, Employer interviewing a young male job seeker for recruitment talking in modern office, employment and recruitment concept.",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1364204906.jpg,9/24/2021 13:27:42,5386927,https://drive.google.com/file/d/1Xyh3-IGK_pZoen2_dv_FD0OOs0IDYQOx/view?usp=drivesdk,The young man sent the job application to the employer. And the employer has explained the scope of work and compensation that new employees will receive,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_614006432.jpg,9/24/2021 13:31:33,17637872,https://drive.google.com/file/d/1dG-0ogqzCzOKN5Ur9FNmjB6qgmpG9ZIK/view?usp=drivesdk,Cropped close up of ambitious student filling in CV of waitress vacancy in coffee shop enjoying aroma coffee shop.Concentrated hipster girl dressed in brand sweatshirt writing notes drinking tasty tea,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1661910316.jpg,9/24/2021 13:28:24,5933414,https://drive.google.com/file/d/1tZLjsSBA517WnerXNonuY0U0-Gkp2KbK/view?usp=drivesdk,"job interview in office concept, focus on resume paper, employer reviewing good cv of prepared skilled applicant, recruiter considering application or hr manager making hiring decision",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1372763000.jpg,9/24/2021 13:27:53,15545781,https://drive.google.com/file/d/1adYYOhUN8yK7N7UgfsaOCxCBI6khjmu9/view?usp=drivesdk,Student Pilot and Instructor Going Through a Pre-Flight Pilot Checklist. Flight instructor talking to female trainee pilot. Young woman pilot holding clipboard and standing beside flight instructor.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1143868226 (1).jpg,9/24/2021 13:26:37,19669577,https://drive.google.com/file/d/1sotAd1jpGwRMuimgCyzny8AUShixFrIn/view?usp=drivesdk,"Man writing resume and CV in home office with laptop. Applicant searching for new work and typing curriculum vitae for application. Job seeking, hunt and unemployment. Mock up text in computer screen.",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_547890676.jpg,9/24/2021 13:31:02,9887930,https://drive.google.com/file/d/1tFWtmoVlztS7PfBU__WRRUglvB-ill7g/view?usp=drivesdk,Closeup of Woman Completing Application Form,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1182037858.jpg,9/24/2021 13:27:18,7021202,https://drive.google.com/file/d/1t1Cze-HQEFWg8RKS16SDyXWcYyFC0qc5/view?usp=drivesdk,"The business woman has a brown cardboard box next to her body and sends a letter of resignation to the executive. Include about resignation, job placement and vacancies.     ",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_664017373.jpg,9/24/2021 13:31:42,9050150,https://drive.google.com/file/d/1bUsTQqbVz16d49U22JWtRY9Td5-AAyYo/view?usp=drivesdk,Three entrepreneurs analyzing and commenting reports together sitting in a desk at office,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1869235330.jpg,9/24/2021 13:29:19,13309943,https://drive.google.com/file/d/16ZgDkuGCJPLW_KGMBVpAh36B0gREoE37/view?usp=drivesdk,"Human resources headhunt and new job employment concept. Cropped view of manager checking cv resume before interview candidature on free vacancy. Woman sitting in office, reading summary information",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1857497017.jpg,9/24/2021 13:29:08,14741234,https://drive.google.com/file/d/1KfZBWF6N8_s6yF2RCbopBz3RsSv3ejmB/view?usp=drivesdk,make an application form in the Bank's website app for a loan remotely online from home. a brunette woman with a ponytail is typing text on a laptop computer sitting in the kitchen near a large window,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_202255384.jpg,9/24/2021 13:30:07,3443688,https://drive.google.com/file/d/1VqPGcNUugP0jw7Q2WL3Fh9WBiX1PT7R0/view?usp=drivesdk,Portrait of young man filling in application form,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_434406454.jpg,9/24/2021 13:30:47,14001421,https://drive.google.com/file/d/19wKFwsoOovpGojhOeiYsNWhnlUU-S-CA/view?usp=drivesdk,Online Web Job Application Form Concept,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_718986001.jpg,9/24/2021 13:31:53,3549175,https://drive.google.com/file/d/18HqUZh3mPAzU3lXC4r0mNKOSv4lh0fka/view?usp=drivesdk,"Woman in red business suit and long hair, smiling makes photocopies in office for her manager. of office routine work with technology.",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_164110526.jpg,9/24/2021 13:28:17,9400804,https://drive.google.com/file/d/1bp3RVRY0G2xvBcIRwoE0PHJbQnHGMFqZ/view?usp=drivesdk,Close-up Of Hand Filling Application For Employment,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1159933438.jpg,9/24/2021 13:27:10,22754421,https://drive.google.com/file/d/1yAirvReVb9cTLw5oVx6gjqqcflJOt5yT/view?usp=drivesdk,Attentive smiling young woman in a job interview waiting as the business manager reads her CV in an over the shoulder view,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1261950043.jpg,9/24/2021 13:27:36,10546913,https://drive.google.com/file/d/1rX9ddAiCpINVvoEd6-kLP1eRSRAIa9vm/view?usp=drivesdk,,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1410490520.jpg,9/24/2021 13:28:09,21033005,https://drive.google.com/file/d/1OgMvzdArdmVUA0VAPc2NMSHEUQ6KRxBh/view?usp=drivesdk,Beauitul young woman working using computer laptop concentrated and smiling,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_712285927.jpg,9/24/2021 13:31:49,6908381,https://drive.google.com/file/d/1bhjTkM2m7xR4uaw34Z5wODfWlfDznUJI/view?usp=drivesdk,,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1849802008.jpg,9/24/2021 13:28:57,28220059,https://drive.google.com/file/d/1egNhvHJ-6oVHpf86Q53PuWnYvuIZmSTG/view?usp=drivesdk,Brunette young woman fills in the information in the questionnaire making an application for hire on vacancy. The woman is planning the interior design of the house.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_727769506.jpg,9/24/2021 13:31:58,4129534,https://drive.google.com/file/d/1MvgFLfg_Vc8LYcBN7NwFwQGZUJLJNgxZ/view?usp=drivesdk,Attractive brunette woman writer sitting at the table and writing on the laptop computer.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1906255501.jpg,9/24/2021 13:29:37,17937421,https://drive.google.com/file/d/16wI5M8VHOhFVcNJEjQnWSKzBts2RF_mt/view?usp=drivesdk,"Greetings, you are hired. Happy young indian female successful job seeker shake hand of male hr manager being accepted on vacant place. Diverse business partners handshake close deal come to agreement",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_275823911.jpg,9/24/2021 13:30:25,10132649,https://drive.google.com/file/d/1qgBTdn_uHj4abGDyH9WrQSLRB47QiWzk/view?usp=drivesdk,Human resources team during job interview with woman,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_744065017.jpg,9/24/2021 13:32:13,12725224,https://drive.google.com/file/d/1-v6K4BwJX2hiPtuGb9H45saD-1czZ7q2/view?usp=drivesdk,Cheerful girl writing job resume on the computer for recruiting advertisement,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1918860374.jpg,9/24/2021 13:29:48,15104107,https://drive.google.com/file/d/1P1LYcuxvvThtezZ23P4zhWx3ZG4KrSFj/view?usp=drivesdk,"The HR department is reviewing the resume of a job applicant, before entering a job interview with the manager must prepare all required documents for the job application. Job application ideas.",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_588282956.jpg,9/24/2021 13:31:21,13787643,https://drive.google.com/file/d/1LBTV_fbe1jXlCQvEAHf3aSmrPFv5qNzT/view?usp=drivesdk,,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1143868226.jpg,9/24/2021 13:26:54,19669577,https://drive.google.com/file/d/1d9iEK27KpIS8f8UWM4byw609QWkW5G6A/view?usp=drivesdk,"Man writing resume and CV in home office with laptop. Applicant searching for new work and typing curriculum vitae for application. Job seeking, hunt and unemployment. Mock up text in computer screen.",,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_243102079.jpg,9/24/2021 13:30:16,12237407,https://drive.google.com/file/d/1SyhEziXYvnANsFT6c84bf6GX340Yj7Qw/view?usp=drivesdk,Close up Pretty Young Woman in Yellow Shirt Marking Ads in Newspaper Using Pen at the Table.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_378766312.jpg,9/24/2021 13:30:36,7386906,https://drive.google.com/file/d/1HvPZiLXLzWQ9Tnq9ynNGH33oKHkF4_4o/view?usp=drivesdk,,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1900461913.jpg,9/24/2021 13:29:24,2534352,https://drive.google.com/file/d/1TkvZzYrAfaYmzKLY-cxI_Vtiwn3Npc4-/view?usp=drivesdk,Job seeker in job interview meeting with manager and interviewer at corporate office. The young interviewee seeking for a professional career job opportunity . Human resources and recruitment concept.,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_327882299.jpg,9/24/2021 13:30:30,3310071,https://drive.google.com/file/d/1-nyIAJxNJPry_c7YQwsG1GhVqITU8s9s/view?usp=drivesdk,Young business woman job interview,,,,,
Air Cabin Crew Diploma,Module 06 Recruitment Preparation for Pursuing a Cabin Crew,shutterstock_1686353341.jpg,9/24/2021 13:28:38,8039739,https://drive.google.com/file/d/1o5BovBmrOZjPXFgSGqH1TEokqSTmIsyM/view?usp=drivesdk,,,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_1556617766.jpg,9/24/2021 13:18:30,7178382,https://drive.google.com/file/d/1mwTYi517M2r6gxofiHcAX9rGrKkQMtl0/view?usp=drivesdk,"Bangkok,Thailand-Circa November 2019: Female flight attendant of Thai Smile airway stands on aisle to demonstrate inflight safety instruction with life jacket. ",,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_661929799.jpg,9/24/2021 13:19:59,3403842,https://drive.google.com/file/d/1TGZihZj-IWLjsVfTDvJ_1--u1z7Z6VD8/view?usp=drivesdk,"KUALA LUMPUR, Malaysia, June 8, 2017: Airasia hostess demonstrate safety procedures to passengers prior to flight take off.",,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_720416971.jpg,9/24/2021 13:20:14,4176137,https://drive.google.com/file/d/1UWOMmPmGdaFrDOJesqUPmQSu20PbqDXs/view?usp=drivesdk,"DUBAI, UNITED ARAB EMIRATES â€“ MARCH 2 2015: The Emirates cabin crew training centre in Dubai prepares to welcome cabin crew members for aircraft evacuation training.",,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_186446771.jpg,9/24/2021 13:19:00,9441930,https://drive.google.com/file/d/1NQTjd0LpesqD-tO78t6fJwx3egiltF2x/view?usp=drivesdk,"Emergency exit on an aircraft, view from inside of the plane",,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_1852278664.jpg,9/24/2021 13:18:52,13576912,https://drive.google.com/file/d/15uSU_uZhivr5xRo3xeRgYFE7U4fXOtHq/view?usp=drivesdk,aviation technician pointing at telephone inside aircraft,,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_1867670464.jpg,9/24/2021 13:19:07,8071694,https://drive.google.com/file/d/1gZqSBBzsyjxE9T5IAvHYlaOSNzrbPAIA/view?usp=drivesdk,"Saint Petersburg, Russia - November 13, 2020: A stewardess in a mask demonstrates to aircraft passengers the rules of conduct in an abnormal emergency and instructs on safety during the flight",,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_663561313.jpg,9/24/2021 13:20:09,4299945,https://drive.google.com/file/d/1keqx0Lr-kElhpzpBApgBl2TjgTNecqQF/view?usp=drivesdk,"Budapest, Hungary - 25th May, 2017. People are standing and sitting in an airplane cabin before disembarking.",,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_1122198200.jpg,9/24/2021 13:17:23,2883193,https://drive.google.com/file/d/1H9hystylaurAVxHmMQtp6_5Gxdw0D0vJ/view?usp=drivesdk,Concept of transportation travel. A pilot is talking to the crew for obligation on seaplane at Maldives. Taken on 22 June 2018.,,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_1735004117.jpg,9/24/2021 13:18:37,7495801,https://drive.google.com/file/d/1wX9sXxWIF4chD_KyOS62AXBIhhcOhpjJ/view?usp=drivesdk,Fill the plane with fire-fighting foam after emergency landing,,,,,
Air Cabin Crew Diploma,Module 18 Emergency Evacuation System,shutterstock_1487994455.jpg,9/24/2021 13:18:24,5691408,https://drive.google.com/file/d/1z3qTUwv_tOl20Ruj8Obav-f2_auBuUHK/view?usp=drivesdk,"Gulf of Thailand, Thailand - August 26,2019 : Offshore Helicopter Emergency Medical offshore helicopter medical evacuation. Transport patient from offshore to land or emergency aeromedical evacuation.",,,,,
